pres,temperature,RH,ws,wd,ssrd,time,ws_u,ws_v
958.42,27.496,69.5,1.3427,249.45,0.0,2025-07-06 00:00:00,1.257258922298952,0.4713207955306845
958.36,26.941,71.4,0.75648,288.12,0.0,2025-07-06 01:00:00,0.7189640592240474,-0.23527148561625688
958.23,26.558,73.2,1.7406,269.88,0.0,2025-07-06 02:00:00,1.740596182438413,0.0036455014500645353
958.28,24.904,83.0,2.0189,276.84,0.0,2025-07-06 03:00:00,2.0045306903659967,-0.24044525651553147
958.29,24.843,84.1,2.2533,274.37,0.0,2025-07-06 04:00:00,2.2467491736582814,-0.1716946145510361
958.74,24.45,85.2,1.9634,275.64,0.0,2025-07-06 05:00:00,1.9538952429197205,-0.19295838850821384
959.16,24.31,85.0,1.8908,275.14,3.92,2025-07-06 06:00:00,1.8831966446265904,-0.16939609696552008
959.62,25.685,78.8,1.6961,287.3,101.78,2025-07-06 07:00:00,1.6193697920366943,-0.5043775239233337
960.65,26.482,79.6,0.25376,311.09998,262.12,2025-07-06 08:00:00,0.19122430466006113,-0.16681547562284535
960.62,28.145,75.2,0.45892,86.34,453.76,2025-07-06 09:00:00,-0.45798399921972105,-0.029295440920227452
960.18,30.531,66.6,0.88177,107.31,662.46,2025-07-06 10:00:00,-0.8418336519873811,0.26236317440065593
959.44,32.465,57.6,2.4977,96.89398,808.67,2025-07-06 11:00:00,-2.4796415268083094,0.2998052510009709
958.84,34.15,52.9,3.5799,88.44202,905.12,2025-07-06 12:00:00,-3.578576595425413,-0.09733221806504502
958.25,35.306,49.7,3.998,81.685,948.14,2025-07-06 13:00:00,-3.955972875249773,-0.5781717826805849
957.4,35.506,47.4,3.943,91.12201,675.95,2025-07-06 14:00:00,-3.9422439838151515,0.07720992211655482
956.64,35.393,45.4,5.1129,91.62399,388.64,2025-07-06 15:00:00,-5.1108463347047355,0.14490049356424792
955.47,35.85,44.5,6.9274,64.733,680.0,2025-07-06 16:00:00,-6.26464552904669,-2.9568711766655165
955.65,35.261,45.4,6.3814,87.30798,562.88,2025-07-06 17:00:00,-6.37435765371679,-0.2997173043088845
956.32,34.061,48.3,6.5797,183.5,369.84,2025-07-06 18:00:00,0.4016810755774953,6.5674275331763585
956.7,23.707,75.6,3.3894,241.70001,126.04,2025-07-06 19:00:00,2.9842902224364285,1.6068740548874179
957.41,22.307,84.7,1.9917,233.97998,21.176,2025-07-06 20:00:00,1.6109099921336525,1.1712548344591607
957.4,22.25,85.7,2.1628,246.0,0.0,2025-07-06 21:00:00,1.9758161157894172,0.8796900116443404
958.42,22.23,85.7,2.3739,256.77002,0.0,2025-07-06 22:00:00,2.31089499683693,0.5432913800108048
958.3,22.488,83.2,1.9764,271.14,0.0,2025-07-06 23:00:00,1.9760088035005245,-0.03932134901583887
958.0,22.677,82.4,2.2051,258.45,0.0,2025-07-07 00:00:00,2.160447497162828,0.44151174616636474
957.75,22.078,85.2,3.5102,264.88,0.0,2025-07-07 01:00:00,3.4961942134228314,0.31325718192678587
957.29,22.49,86.1,2.4473,260.71997,0.0,2025-07-07 02:00:00,2.415269694094079,0.3946512318372947
956.91,22.459,87.8,2.849,266.41003,0.0,2025-07-07 03:00:00,2.8434094216194867,0.1783924355053698
956.68,22.405,88.9,2.9385,264.77002,0.0,2025-07-07 04:00:00,2.9262665508582644,0.26785504163273915
956.5,22.159,89.8,2.3337,260.44,0.0,2025-07-07 05:00:00,2.301290095581923,0.3875817152247276
956.78,22.61,87.8,1.9708,262.51,3.28,2025-07-07 06:00:00,1.9539844000627133,0.25689998892868454
957.09,23.972,82.0,2.0891,258.58997,73.32,2025-07-07 07:00:00,2.0478121941426877,0.41328443900116957
957.87,25.148,74.2,0.9859,240.23999,220.64,2025-07-07 08:00:00,0.8558717277855918,0.4893693856151054
957.75,27.361,68.1,0.61633,255.04999,453.28,2025-07-07 09:00:00,0.5954680157293798,0.15899846270739612
957.64,29.612,61.7,0.52676,355.72998,674.82,2025-07-07 10:00:00,0.03922093758493962,-0.5252978351896743
957.25,31.155,58.0,0.82714,45.862,821.66,2025-07-07 11:00:00,-0.5936090914637181,-0.576011133687205
956.8,32.421,54.7,0.84651,68.522,919.23,2025-07-07 12:00:00,-0.787726843687425,-0.3099445108954942
956.14,33.05,51.7,1.4572,68.265015,959.17,2025-07-07 13:00:00,-1.3536027407978415,-0.5396215897317042
955.37,33.685,49.1,1.928,59.89499,937.47,2025-07-07 14:00:00,-1.667927384672566,-0.9670585501712569
954.59,34.15,48.0,2.5796,60.432983,857.76,2025-07-07 15:00:00,-2.2436822410567414,-1.2728810475321721
953.99,34.265,47.3,1.8478,71.054016,703.92,2025-07-07 16:00:00,-1.7476955958366074,-0.599937450317386
952.82,34.672,45.9,2.3272,79.59799,532.74,2025-07-07 17:00:00,-2.2889527877450027,-0.42018445410840793
952.38,25.46,89.7,8.9962,242.40002,166.3,2025-07-07 18:00:00,7.97246609435225,4.167901008229896
954.24,24.451,94.0,4.5163,239.83997,0.88013,2025-07-07 19:00:00,3.90490815654684,2.2690654417477605
955.16,23.784,94.1,3.8986,254.34998,1.312,2025-07-07 20:00:00,3.7540688751029916,1.0516885665361966
955.82,22.898,94.1,3.3523,283.16003,0.0,2025-07-07 21:00:00,3.2642617813360557,-0.7632236323049492
956.03,22.902,92.9,2.3269,258.05,0.0,2025-07-07 22:00:00,2.276472971607009,0.48180329963871593
955.75,22.967,91.6,1.761,247.03003,0.0,2025-07-07 23:00:00,1.6213694610862979,0.6872278156890392
955.85,22.629,92.5,2.0937,274.26,0.0,2025-07-08 00:00:00,2.0879156000479764,-0.15552535830628908
955.74,23.187,90.5,1.5714,310.36,0.0,2025-07-08 01:00:00,1.1973920209304705,-1.0176199232582088
955.25,23.087,89.9,2.0971,280.44,0.0,2025-07-08 02:00:00,2.062382939395706,-0.38000660690246985
955.57,22.773,89.8,1.1835,269.03003,0.0,2025-07-08 03:00:00,1.1833304103929023,0.020034715854367332
955.33,22.537,89.9,1.082,251.97998,0.0,2025-07-08 04:00:00,1.0289262587061112,0.3347159305217554
955.68,22.406,89.5,0.85644,249.89001,0.0,2025-07-08 05:00:00,0.8042265511953357,0.29446413695466567
955.84,22.895,88.5,0.94578,237.69,2.0,2025-07-08 06:00:00,0.7993435190402504,0.5055192844673176
956.21,23.958,84.2,0.54417,10.709961,77.4,2025-07-08 07:00:00,-0.10112716082471537,-0.5346908323915159
958.27,24.931,81.7,0.51624,271.58997,264.11,2025-07-08 08:00:00,0.5160412411929086,-0.014323930608682275
958.53,26.056,79.1,0.2361,348.55,431.32,2025-07-08 09:00:00,0.04686885153604067,-0.23140121165562766
958.62,26.025,80.0,0.73485,25.002014,315.5,2025-07-08 10:00:00,-0.3105844399781689,-0.6659893603830673
958.95,25.922,83.5,0.42586,95.336,289.17,2025-07-08 11:00:00,-0.42401452014118884,0.0396033623501516
958.87,25.649,85.0,0.87537,254.89001,192.5,2025-07-08 12:00:00,0.8451060037366559,0.22818518652239295
958.57,27.199,78.8,1.4062,268.43,498.16,2025-07-08 13:00:00,1.4056721093576579,0.03852740549261282
958.07,28.74,73.3,0.8704,283.90002,626.99,2025-07-08 14:00:00,0.8449115525778604,-0.20909478310199217
957.73,28.578,73.9,1.6099,275.8,392.76,2025-07-08 15:00:00,1.601658453143466,-0.16269053283482635
957.41,26.927,83.7,0.99402,327.95996,51.16,2025-07-08 16:00:00,0.5273393156763815,-0.8426084538752063
957.13,25.35,90.1,0.095522,240.02002,28.76,2025-07-08 17:00:00,0.08274116197582433,0.04773209191823044
956.98,25.15,91.7,0.39297,204.46002,36.76,2025-07-08 18:00:00,0.16271244557927436,0.3577011056085956
956.45,25.15,90.3,2.0976,290.45996,24.16,2025-07-08 19:00:00,1.965276461269474,-0.7332217882606419
957.32,24.905,90.4,1.1745,335.16003,11.776,2025-07-08 20:00:00,0.49339012994684034,-1.0658407149621563
958.25,24.095,92.7,0.90026,336.09998,0.0,2025-07-08 21:00:00,0.36473305221874325,-0.8230661384233952
958.81,24.25,92.7,1.0589,31.131958,0.0,2025-07-08 22:00:00,-0.5474627896716209,-0.9063959973019333
958.89,24.022,93.0,0.46556,195.59998,0.0,2025-07-08 23:00:00,0.12519815516102975,0.44841000830074557
958.97,23.95,93.2,1.1029,34.125977,0.0,2025-07-09 00:00:00,-0.6187427446852616,-0.9129873087285219
958.87,23.74,94.0,1.047,31.057983,0.0,2025-07-09 01:00:00,-0.540152806609343,-0.8969079916647245
958.36,23.476,94.8,0.60391,42.599976,0.0,2025-07-09 02:00:00,-0.4087719806440513,-0.44453656310852463
958.11,23.082,95.9,1.1476,55.761963,0.0,2025-07-09 03:00:00,-0.948729230062711,-0.6456768603756956
958.19,22.75,96.0,0.72787,348.97998,0.0,2025-07-09 04:00:00,0.13913379088314273,-0.714448406208934
958.37,22.513,96.0,1.2576,61.12793,0.0,2025-07-09 05:00:00,-1.101280331141334,-0.6072391557213962
958.97,22.55,96.7,0.41107,40.520996,3.36,2025-07-09 06:00:00,-0.26708313606048156,-0.3124822288260538
959.57,23.75,92.1,0.49998,276.41003,86.64,2025-07-09 07:00:00,0.4968543203171836,-0.055819215169594726
960.85,23.99,90.1,0.20054,26.51001,159.73,2025-07-09 08:00:00,-0.08951186284671118,-0.1794545012244373
961.03,25.45,84.8,0.51904,315.05,379.54,2025-07-09 09:00:00,0.3666962815036492,-0.36733684641129644
961.06,25.885,82.5,0.97845,333.29,319.34,2025-07-09 10:00:00,0.43978873008594915,-0.8740424906086592
960.96,26.495,80.2,0.74826,348.31,323.42,2025-07-09 11:00:00,0.15160973672436878,-0.7327397323268117
960.47,29.111,72.5,0.23969,349.36,795.74,2025-07-09 12:00:00,0.044255768141037086,-0.23556893489220254
959.78,30.352,66.7,0.33997,109.640015,770.11,2025-07-09 13:00:00,-0.32019154690555723,0.11426711771207994
958.97,30.797,63.4,1.1491,65.04901,596.26,2025-07-09 14:00:00,-1.0418532986204614,-0.4847396354267555
958.58,30.953,63.3,2.2896,70.05499,758.7,2025-07-09 15:00:00,-2.1522708086270486,-0.7810240241707497
958.16,31.427,60.9,2.2898,69.27899,721.66,2025-07-09 16:00:00,-2.1416828008078244,-0.8101720932764551
958.33,31.237,61.8,1.5608,82.80301,554.72,2025-07-09 17:00:00,-1.548502900462025,-0.19553876153002375
958.46,30.928,64.3,1.9865,97.462006,361.08,2025-07-09 18:00:00,-1.969676724756258,0.2579842048526609
958.94,28.199,78.9,3.2367,103.47,165.54,2025-07-09 19:00:00,-3.147664917277185,0.7539445991201287
958.93,26.357,82.8,2.0988,121.76999,22.14,2025-07-09 20:00:00,-1.7843338194305567,1.1050403887805922
959.56,24.946,89.1,5.2688,104.83002,0.0,2025-07-09 21:00:00,-5.093293193178205,1.3485614143688653
960.55,23.974,95.1,4.2566,63.94101,0.0,2025-07-09 22:00:00,-3.823883563249595,-1.8699085685427452
960.27,23.955,97.1,1.5898,34.174988,0.0,2025-07-09 23:00:00,-0.8930260634191378,-1.3152826654579304
960.3,23.95,96.4,2.2651,302.43,0.0,2025-07-10 00:00:00,1.9118514294234017,-1.2147024828375446
960.36,23.787,96.2,2.1036,279.09,0.0,2025-07-10 01:00:00,2.0771817195774207,-0.33233877873849016
960.05,23.882,95.6,2.0971,293.94,0.0,2025-07-10 02:00:00,1.9166883539937343,-0.8509607298017872
959.78,23.65,95.6,2.1075,297.66,0.0,2025-07-10 03:00:00,1.8666505394370614,-0.978351681972964
959.78,23.397,95.9,2.0503,286.23,0.0,2025-07-10 04:00:00,1.968590367268975,-0.5730462947230364
960.17,23.304,95.4,1.9019,287.29,0.0,2025-07-10 05:00:00,1.8159582487726311,-0.5652603371143586
960.61,23.306,95.1,1.7799,282.91,3.12,2025-07-10 06:00:00,1.734908070210018,-0.3976656861235972
961.05,24.404,90.2,1.2002,281.16,80.58,2025-07-10 07:00:00,1.1775048390354894,-0.23229807155464263
961.15,25.65,86.1,0.3327,321.67,135.9,2025-07-10 08:00:00,0.20633716468035748,-0.2609870963700524
961.02,27.915,75.4,1.4086,99.43799,398.82,2025-07-10 09:00:00,-1.389532699325557,0.23098233158627426
961.09,29.259,69.9,3.4178,100.44,647.82,2025-07-10 10:00:00,-3.361219021633038,0.619325058924829
961.22,29.595,69.2,4.9216,108.57001,795.55,2025-07-10 11:00:00,-4.665358033900645,1.5673483899627094
961.04,30.329,66.2,5.9594,110.48999,832.56,2025-07-10 12:00:00,-5.582368778400554,2.0860506182589877
960.56,30.782,63.9,6.2825,110.70999,809.73,2025-07-10 13:00:00,-5.8765398356821965,2.22173036384712
960.12,31.147,63.1,6.7011,108.91998,820.74,2025-07-10 14:00:00,-6.339055286880681,2.172813678130292
959.86,31.113,63.5,7.1092,106.54001,739.4,2025-07-10 15:00:00,-6.815029631882118,2.0238813593115323
959.68,30.945,64.1,6.7391,102.73999,652.36,2025-07-10 16:00:00,-6.573189174592454,1.4861537218674825
959.69,30.913,63.2,6.276,101.94,509.88,2025-07-10 17:00:00,-6.1402174156266405,1.2984244640468299
959.72,30.368,65.8,6.735,107.04001,349.08,2025-07-10 18:00:00,-6.439335910008344,1.9736205405490224
960.04,28.132,77.2,4.0347,118.73999,144.16,2025-07-10 19:00:00,-3.5376684324894434,1.940027358510102
960.39,26.632,81.7,2.0358,120.22,18.272,2025-07-10 20:00:00,-1.7591330744417777,1.024662123045943
960.71,25.587,85.6,1.7495,150.18,0.0,2025-07-10 21:00:00,-0.8699858281333909,1.5178520708050103
961.0,25.84,84.8,0.86449,188.27002,0.0,2025-07-10 22:00:00,0.12434686894637081,0.8555003309661745
961.08,25.677,85.0,0.66294,209.46997,0.0,2025-07-10 23:00:00,0.326144814852324,0.5771646241281106
961.2,25.301,85.9,0.67707,271.27002,0.0,2025-07-11 00:00:00,0.6769036734232647,-0.01500672536198678
960.9,24.591,88.1,0.78876,324.87,0.0,2025-07-11 01:00:00,0.45387897115220016,-0.6450862090804765
960.67,24.262,89.4,0.53354,316.90002,0.0,2025-07-11 02:00:00,0.36455375322377537,-0.3895709083215258
960.45,23.934,90.6,0.55551,327.7,0.0,2025-07-11 03:00:00,0.29683807360954273,-0.4695514009730731
960.43,23.501,91.5,0.13816,0.44296265,0.0,2025-07-11 04:00:00,-0.0010681259699528752,-0.13815587105480648
960.59,23.347,91.9,0.62587,248.16998,0.0,2025-07-11 05:00:00,0.580989564569583,0.23273242739516645
961.19,23.392,92.0,0.41793,217.51001,2.96,2025-07-11 06:00:00,0.2544775872238101,0.3315217074351967
961.95,24.93,86.6,0.14437,310.17004,90.04,2025-07-11 07:00:00,0.11031794392999997,-0.09312705378705688
962.57,26.623,78.0,0.80411,35.554993,276.79,2025-07-11 08:00:00,-0.467577166336855,-0.654189946132159
962.88,28.251,69.1,2.3583,106.66,477.46,2025-07-11 09:00:00,-2.2593053505978906,0.6761051861653938
963.03,29.387,64.5,3.7678,108.390015,658.66,2025-07-11 10:00:00,-3.5753822434586864,1.1886793735740213
963.17,29.843,64.3,4.9897,96.76099,802.07,2025-07-11 11:00:00,-4.955001095497915,0.58742679000405
962.95,30.195,63.7,5.502,100.03,828.21,2025-07-11 12:00:00,-5.417911261655193,0.9582492164514606
962.51,30.781,61.3,5.9914,97.781006,924.0,2025-07-11 13:00:00,-5.936235842957316,0.8111584165801636
962.06,31.55,57.9,5.6761,101.01001,860.77,2025-07-11 14:00:00,-5.571624753858343,1.0840243595938965
961.86,29.727,67.6,6.6397,105.23001,319.64,2025-07-11 15:00:00,-6.4065073248016855,1.7442132860583195
961.53,30.897,61.2,7.7054,108.20999,595.12,2025-07-11 16:00:00,-7.319494912230347,2.4079417330645834
961.37,31.294,60.2,6.9481,95.83099,555.12,2025-07-11 17:00:00,-6.912149865146328,0.7058879881097228
961.35,29.823,69.2,5.2956,97.707,361.64,2025-07-11 18:00:00,-5.247763906917276,0.7101783841094634
961.66,28.239,75.2,4.398,110.01999,169.48,2025-07-11 19:00:00,-4.1322430907748835,1.505646385690621
962.02,26.653,77.5,1.5127,118.899994,22.2,2025-07-11 20:00:00,-1.3243152665494757,0.7310611224678758
962.52,25.85,79.2,0.38292,203.79999,0.0,2025-07-11 21:00:00,0.15452550373053514,0.35035638298284844
962.97,25.378,81.0,0.66631,207.70001,0.0,2025-07-11 22:00:00,0.30972900645187695,0.5899465727185244
962.97,25.606,81.6,0.89393,245.33002,0.0,2025-07-11 23:00:00,0.8123383211793076,0.3731183416070352
962.84,25.506,82.4,1.4804,285.97998,0.0,2025-07-12 00:00:00,1.4231943077874776,-0.4075562811211748
962.5,25.291,83.5,1.6346,299.45996,0.0,2025-07-12 01:00:00,1.4232455721444444,-0.8039211412640134
962.34,25.091,84.0,1.2049,286.04004,0.0,2025-07-12 02:00:00,1.157991842453668,-0.3329247704974201
962.34,24.094,86.9,1.2894,285.75,0.0,2025-07-12 03:00:00,1.240989781883333,-0.3499953160560263
962.45,23.662,88.0,1.0515,266.08997,0.0,2025-07-12 04:00:00,1.0490524834153567,0.07170172271342633
962.9,23.315,88.5,0.31039,236.54999,0.0,2025-07-12 05:00:00,0.25897919304604616,0.1710898292395511
963.33,23.462,88.4,0.25359,235.37,2.72,2025-07-12 06:00:00,0.20866372512715292,0.14410877112813072
963.95,24.986,83.6,0.065264,163.45001,95.08,2025-07-12 07:00:00,-0.018590567693487645,0.06256021490399352
964.5,27.024,75.6,0.80175,118.95001,282.86,2025-07-12 08:00:00,-0.7015652167634274,0.38808415212127007
964.3,28.527,69.4,2.3934,112.20999,484.46,2025-07-12 09:00:00,-2.2158209474982233,0.9047104998993192
964.23,29.634,64.2,3.2974,93.47,663.86,2025-07-12 10:00:00,-3.2913546343490423,0.19957813244211398
964.28,29.95,61.9,3.2735,91.91101,581.22,2025-07-12 11:00:00,-3.2716793656061647,0.10916216682918203
963.91,31.222,57.9,3.7244,99.73599,911.42,2025-07-12 12:00:00,-3.6707591019656705,0.6298277346514582
963.13,31.98,55.6,3.9355,111.92999,950.32,2025-07-12 13:00:00,-3.650730746047449,1.4698045005591178
962.31,32.28,54.7,3.754,122.23001,895.09,2025-07-12 14:00:00,-3.1755609446441846,2.002081088979798
961.77,32.45,53.4,4.3512,108.76999,776.24,2025-07-12 15:00:00,-4.1197941527634425,1.4000848470204041
961.3,32.361,53.1,5.4962,104.44,696.44,2025-07-12 16:00:00,-5.322571232094639,1.3705655472390081
961.12,32.015,54.3,5.1072,102.03,557.9,2025-07-12 17:00:00,-4.99503876013468,1.0644621293179926
960.81,31.415,60.1,5.1502,100.69,366.54,2025-07-12 18:00:00,-5.060819239589024,0.9553369375281049
960.99,29.06,70.4,5.9993,109.26001,169.08,2025-07-12 19:00:00,-5.66352761743783,1.9789025788347865
961.3,27.27,73.2,2.9876,101.29999,21.768,2025-07-12 20:00:00,-2.9296844560469095,0.5854081892125563
961.93,26.67,74.3,1.984,72.35101,0.0,2025-07-12 21:00:00,-1.8906166555026889,-0.6015186297495919
962.17,26.189,75.7,1.1509,56.205017,0.0,2025-07-12 22:00:00,-0.9564360835189982,-0.6401568777595379
962.28,24.701,84.1,0.36534,17.027008,0.0,2025-07-12 23:00:00,-0.10697975525251482,-0.34932599039595097
962.18,24.701,83.9,0.54507,222.43,0.0,2025-07-13 00:00:00,0.3677527056747109,0.40231735280612685
961.93,24.435,84.9,1.0851,269.88,0.0,2025-07-13 01:00:00,1.085097620110262,0.0022726264641302007
961.56,24.056,86.3,1.6674,283.74,0.0,2025-07-13 02:00:00,1.6196849129831765,-0.3960347745522864
961.36,23.662,87.9,1.7745,278.64,0.0,2025-07-13 03:00:00,1.7543625210374285,-0.2665753078947822
961.25,23.462,88.8,1.5993,263.05,0.0,2025-07-13 04:00:00,1.587548543127502,0.19352031731512273
961.49,23.268,89.3,1.7281,273.31,0.0,2025-07-13 05:00:00,1.725217105107761,-0.09977750369495596
961.74,23.28,89.3,1.7531,262.11,2.48,2025-07-13 06:00:00,1.736504167967368,0.24065096017252724
961.92,24.885,84.1,1.5834,257.6,92.82,2025-07-13 07:00:00,1.5464628855143214,0.3400119170363279
962.63,26.662,72.4,1.2327,282.75,282.04,2025-07-13 08:00:00,1.2023044784908437,-0.27205372815100354
962.6,28.455,67.2,1.1038,291.27002,482.58,2025-07-13 09:00:00,1.0286104366974864,-0.4004185429235341
962.09,30.241,61.7,0.7969,252.03003,664.7,2025-07-13 10:00:00,0.7580259018231575,0.24585837826925658
961.74,31.85,56.2,0.59777,347.90002,813.76,2025-07-13 11:00:00,0.1253034843216906,-0.584489529176395
961.35,32.915,52.0,0.79388,19.389008,913.2,2025-07-13 12:00:00,-0.26355241872535956,-0.7488561791051823
960.52,33.783,48.4,0.87885,53.578003,956.32,2025-07-13 13:00:00,-0.7071806373053995,-0.5217977277837927
959.24,34.486,45.7,0.89827,112.51001,940.26,2025-07-13 14:00:00,-0.829833198782902,0.3438980300870257
958.68,34.649,44.0,1.8712,53.10901,866.78,2025-07-13 15:00:00,-1.4965465905083333,-1.1232710013339982
958.08,34.665,43.8,2.4415,75.879,738.3,2025-07-13 16:00:00,-2.3677243657985607,-0.5956539075703298
957.72,34.349,44.6,2.5996,76.828,569.5,2025-07-13 17:00:00,-2.531205511589513,-0.5923840123592751
957.53,33.85,48.6,2.4604,93.77899,373.34,2025-07-13 18:00:00,-2.455050360712633,0.16216006402554856
957.49,31.75,57.6,1.7715,112.70999,173.78,2025-07-13 19:00:00,-1.6341570035576343,0.6839174933597871
957.67,29.349,58.6,1.3736,113.70999,22.556,2025-07-13 20:00:00,-1.257657853128308,0.552334757610541
958.1,28.562,61.1,1.0545,127.19,0.0,2025-07-13 21:00:00,-0.840052059188649,0.6374031595881139
958.41,27.76,64.3,0.96588,139.78998,0.0,2025-07-13 22:00:00,-0.6235636785042338,0.737626269360215
958.9,27.171,66.8,0.53916,74.65201,0.0,2025-07-13 23:00:00,-0.5199314324970175,-0.14270532961876173
959.05,26.607,69.5,0.11335,250.71002,0.0,2025-07-14 00:00:00,0.10698638797106345,0.03744509699420061
959.02,26.05,71.0,1.1159,275.37,0.0,2025-07-14 01:00:00,1.1110024299816244,-0.10443376166223954
958.57,25.518,72.8,1.4692,265.7,0.0,2025-07-14 02:00:00,1.4650643981751001,0.1101587454532406
958.22,25.067,74.6,1.4411,266.22998,0.0,2025-07-14 03:00:00,1.4379814732839042,0.09475490748374112
958.07,24.796,75.7,1.5762,253.81,0.0,2025-07-14 04:00:00,1.5136916344274958,0.43948159900525596
958.18,24.514,76.8,1.4526,273.82,0.0,2025-07-14 05:00:00,1.4493727201552093,-0.09677540012776646
958.3,24.385,78.1,1.7069,254.38,2.64,2025-07-14 06:00:00,1.6438618571686272,0.4595930858336668
958.55,26.238,74.0,1.539,260.09998,91.66,2025-07-14 07:00:00,1.5160831605896699,0.26459941454288466
959.62,28.277,66.2,0.79574,274.47,282.22,2025-07-14 08:00:00,0.7933195802649784,-0.06201766819381826
959.2,30.478,60.1,0.47167,271.92,482.46,2025-07-14 09:00:00,0.47140519583584634,-0.015802855405506574
958.96,32.462,54.2,0.34693,76.020996,666.9,2025-07-14 10:00:00,-0.33665542979317625,-0.0838066017135392
958.55,33.711,48.8,1.4715,80.12601,816.0,2025-07-14 11:00:00,-1.4497030731093017,-0.2523355896766187
957.76,34.833,45.2,2.2769,84.90201,914.96,2025-07-14 12:00:00,-2.2678930009766662,-0.20232386443781583
956.81,35.826,42.6,3.2227,87.68298,920.48,2025-07-14 13:00:00,-3.2200652161237233,-0.13028927012644353
955.92,36.162,41.4,3.588,80.09799,800.58,2025-07-14 14:00:00,-3.5345506191717666,-0.617005608169391
955.03,36.486,39.7,3.9388,77.10199,792.68,2025-07-14 15:00:00,-3.8394199305624745,-0.879204206541143
954.35,36.517,38.3,4.1208,79.86902,653.92,2025-07-14 16:00:00,-4.056549371338583,-0.7248446991546149
953.93,36.269,38.2,4.4059,93.806,455.94,2025-07-14 17:00:00,-4.396182887274829,0.29245654657050724
953.77,35.366,43.6,6.0392,102.26001,324.5,2025-07-14 18:00:00,-5.90147014084645,1.2824144481008426
953.99,32.86,52.7,6.2264,104.42999,170.16,2025-07-14 19:00:00,-6.029974875897624,1.5515991608799713
954.12,30.455,57.4,5.35,109.66,21.04,2025-07-14 20:00:00,-5.0381252395287355,1.7999427965420236
954.5,29.353,61.0,3.9631,106.70001,0.0,2025-07-14 21:00:00,-3.7959461305565987,1.1388391387339931
954.68,28.356,64.9,2.4338,97.28601,0.0,2025-07-14 22:00:00,-2.4141481324293252,0.30866038729970263
955.02,27.658,68.2,1.5503,69.798004,0.0,2025-07-14 23:00:00,-1.454927083626952,-0.5353664831951781
955.06,27.067,70.5,0.28413,99.640015,0.0,2025-07-15 00:00:00,-0.28011789301280016,0.04757964810787758
954.91,26.665,72.1,0.72078,307.45,0.0,2025-07-15 01:00:00,0.572215913285973,-0.4382838771644467
954.45,26.262,73.0,1.0676,270.83,0.0,2025-07-15 02:00:00,1.0674879835268833,-0.015464961225576054
954.0,25.96,73.3,1.769,258.56,0.0,2025-07-15 03:00:00,1.7338551795132153,0.3508663798017634
953.66,25.683,73.8,1.6201,271.23,0.0,2025-07-15 04:00:00,1.6197266981816079,-0.03477690609739051
953.47,25.323,75.0,1.6165,273.48,0.0,2025-07-15 05:00:00,1.6135192509000633,-0.09812174567800294
953.42,25.198,75.9,1.6622,261.17,2.24,2025-07-15 06:00:00,1.6424998429446123,0.2551531029145524
953.51,26.997,70.5,1.4919,267.44,91.84,2025-07-15 07:00:00,1.4904110773626575,0.066636555093152
954.2,28.356,73.3,1.3945,273.02,233.55,2025-07-15 08:00:00,1.3925633256791266,-0.07346859174838873
954.09,29.898,68.3,1.4462,278.24,393.9,2025-07-15 09:00:00,1.4312700327228123,-0.20726922933624214
953.93,31.465,63.0,1.6179,291.03,548.78,2025-07-15 10:00:00,1.5101359805902759,-0.5805942904702435
953.61,32.799,58.7,1.7659,298.94,690.23,2025-07-15 11:00:00,1.5453866261382225,-0.8545074521343404
953.14,34.566,53.9,2.3182,310.55,850.1,2025-07-15 12:00:00,1.7614585977725297,-1.507088201908977
952.38,36.05,49.5,3.0445,312.12,944.43,2025-07-15 13:00:00,2.258232827103093,-2.0419022377660427
951.61,37.134,45.5,3.8226,309.45,926.06,2025-07-15 14:00:00,2.951732869190929,-2.428897657155996
950.9,37.753,41.8,4.0064,309.33,827.12,2025-07-15 15:00:00,3.0989843190474757,-2.5392001004839804
950.29,38.28,39.3,3.415,312.28,729.72,2025-07-15 16:00:00,2.5266423066681747,-2.297455909077371
949.92,38.221,39.0,2.5204,308.45,552.52,2025-07-15 17:00:00,1.973854045775296,-1.5672639745673016
949.65,37.783,43.9,1.01,274.53,344.0,2025-07-15 18:00:00,1.0068448771532097,-0.07977088034074885
949.7,35.185,51.7,1.4046,118.01001,165.36,2025-07-15 19:00:00,-1.2400729644536932,0.6596364171504097
950.05,32.073,59.5,2.7358,97.198,20.8,2025-07-15 20:00:00,-2.7142393672049137,0.34279191576679297
950.6,30.296,70.5,2.274,85.51898,0.0,2025-07-15 21:00:00,-2.2670489952251995,-0.1776650028801756
951.06,29.519,74.2,1.1302,83.45502,0.0,2025-07-15 22:00:00,-1.122834124297121,-0.12882379172310343
951.16,29.158,74.3,0.14332,110.7,0.0,2025-07-15 23:00:00,-0.1340678384985366,0.050660014610443116
951.26,28.696,74.0,0.63871,274.84,0.0,2025-07-16 00:00:00,0.636432486770586,-0.05389020210583741
951.27,28.212,73.0,1.2744,261.54,0.0,2025-07-16 01:00:00,1.260533014996588,0.18748834124715932
951.11,27.716,72.6,1.5446,269.86,0.0,2025-07-16 02:00:00,1.5445953889840416,0.0037741660320694368
951.24,27.397,72.2,1.8557,267.95,0.0,2025-07-16 03:00:00,1.8545123351631023,0.06638138841495238
